account_id,customer_id,account_type,balance
4062,4874,Current,121930.44
4063,3653,Current,303960.83
4064,1205,Savings,259917.49
4065,4023,Savings,193492.99
4066,74,Current,39685.76
4067,2182,Current,42678.77
4068,4763,Savings,52085.25
4069,1350,Current,2110.5
4070,1565,Savings,208242.13
4071,14,Current,381008.39
4072,1534,Current,83363.68
4073,4433,Current,394812.08
4074,4190,Savings,319796.98
4075,925,Savings,30978.88
4076,3204,Savings,132872.47
4077,4490,Current,71363.95
4078,301,Current,309620.13
4079,3119,Current,253122.23
4080,2141,Savings,17177.72
4081,506,Savings,143672.88
4082,2280,Current,69071.06
4083,3214,Savings,321177.65
4084,1826,Current,85620.37
4085,4369,Current,34797.13
4086,2900,Current,85658.94
4087,2639,Current,229021.69
4088,2652,Current,349067.04
4089,1748,Current,351461.49
4090,4988,Savings,296923.67
4091,236,Current,157881.41
4092,3915,Current,330378.63
4093,4922,Savings,195586.39
4094,3560,Savings,235054.17
4095,817,Savings,185116.94
4096,1790,Current,365151.88
4097,4387,Savings,158913.05
4098,2300,Savings,285330.46
4099,1937,Current,486569.18
4100,3553,Savings,437411.76
4101,4348,Current,383981.84
4102,3358,Current,213341.92
4103,124,Current,106528.04
4104,2518,Current,453693.66
4105,3218,Savings,453470.43
4106,2676,Savings,398802.05
4107,714,Savings,45212.72
4108,2384,Savings,195320.53
4109,1121,Current,156089.94
4110,2341,Savings,263672.09
4111,1071,Current,173270.98
4112,2404,Savings,251352.93
4113,4969,Savings,161503.51
4114,3060,Savings,168846.7
4115,2265,Savings,235844.12
4116,3713,Current,19995.61
4117,3664,Current,460652.89
4118,2970,Current,229914.95
4119,1831,Current,437866.25
4120,2065,Current,363982.79
4121,1268,Current,38948.22
4122,1398,Current,469167.46
4123,4513,Current,210235.04
4124,4855,Savings,42063.21
4125,4029,Current,386656.28
4126,1293,Current,294905.26
4127,1435,Current,281741.33
4128,3508,Current,438807.75
4129,1713,Current,248679.16
4130,4791,Savings,71962.36
4131,1836,Current,135333.27
4132,3586,Savings,30366.13
4133,2149,Savings,171901.84
4134,673,Savings,142151.4
4135,3399,Current,235423
4136,2623,Savings,418741.14
4137,4452,Current,35526.13
4138,1653,Current,188182.92
4139,2029,Current,81351.45
4140,2330,Current,36091.23
4141,1072,Current,374170.71
4142,179,Current,30715.84
4143,2902,Savings,12188.58
4144,2016,Savings,132467.2
4145,3340,Savings,35404.97
4146,4906,Current,263262.94
4147,1548,Current,72817.59
4148,1471,Current,451065.1
4149,4942,Savings,329846.83
4150,4159,Savings,144140.84
4151,541,Current,43429.41
4152,3151,Savings,496199.12
4153,1658,Savings,31516.5
4154,3062,Current,141404.33
4155,4335,Current,125650.71
4156,3522,Savings,332820.17
4157,131,Savings,44493.75
4158,3861,Savings,365849.46
4159,548,Savings,290595.58
4160,3404,Current,362708.6
4161,3385,Current,469831.74
4162,3800,Current,120843.88
4163,3409,Current,382857.09
4164,3737,Current,156264.81
4165,2856,Current,166081.27
4166,477,Savings,125846.86
4167,4131,Savings,307076.91
4168,2049,Savings,179755.87
4169,910,Savings,450969.57
4170,1145,Current,312506.69
4171,4704,Current,186360.44
4172,1926,Savings,269140.76
4173,1109,Savings,345882.6
4174,1545,Savings,103681.72
4175,573,Current,486928.55
4176,4261,Current,168844.23
4177,234,Current,12396.17
4178,3085,Current,9664.62
4179,1136,Current,8088.67
4180,3605,Current,358933.38
4181,2621,Savings,373428.66
4182,2433,Current,407668.27
4183,3912,Current,79436.09
4184,3442,Current,281681.05
4185,2005,Current,330790.37
4186,3713,Current,125374.84
4187,1428,Current,27786.37
4188,4644,Current,412701.4
4189,1384,Current,84696.66
4190,276,Savings,115216.01
4191,2960,Savings,227521.37
4192,915,Savings,187745.49
4193,1481,Current,265830.16
4194,4583,Savings,296278.66
4195,4829,Current,415245.52
4196,2935,Savings,192662.44
4197,2735,Savings,374820.91
4198,4784,Current,157470.09
4199,3225,Current,499219.95
4200,3544,Current,383960.17
4201,1183,Savings,412508.54
4202,49,Savings,129655.94
4203,3035,Savings,152276.35
4204,1280,Current,248261.99
4205,2994,Current,128567.29
4206,77,Savings,251551.12
4207,3850,Current,299959.03
4208,2840,Savings,63342.58
4209,2468,Current,226262.03
4210,357,Savings,212336.01
4211,1174,Current,451945.13
4212,1051,Savings,29590.58
4213,2537,Savings,231251.68
4214,266,Current,121415.43
4215,3469,Savings,336787.48
4216,868,Current,49774.32
4217,2442,Savings,373517.06
4218,4813,Savings,401143.86
4219,720,Current,442736
4220,2868,Current,162483.22
4221,1454,Current,173310.16
4222,1468,Savings,434732.81
4223,4601,Current,245453.06
4224,4114,Current,460292.64
4225,2909,Savings,212029.58
4226,3206,Savings,174415.55
4227,3835,Savings,346591.76
4228,2989,Current,338994.16
4229,664,Current,207876.91
4230,4770,Current,490196.47
4231,4634,Savings,210868.32
4232,1958,Current,126191.2
4233,116,Current,284768.46
4234,3036,Current,60589.86
4235,3386,Savings,431945.69
4236,588,Savings,104318.05
4237,2738,Current,492093.63
4238,1535,Savings,131138.75
4239,3043,Savings,255869.15
4240,3058,Current,303888.75
4241,552,Savings,41680.57
4242,1191,Current,451866.84
4243,3695,Current,279463.45
4244,3178,Current,277169.56
4245,4306,Current,285963.13
4246,4158,Current,370023.37
4247,699,Current,464927.4
4248,479,Current,81856.13
4249,418,Current,354602.09
4250,3185,Savings,91035.04
4251,2848,Savings,211556.18
4252,1091,Savings,3157.87
4253,988,Savings,241855.75
4254,3321,Savings,56187.53
4255,3199,Savings,486540.27
4256,4964,Savings,285763.36
4257,4116,Current,122614.78
4258,140,Current,334011.12
4259,1854,Current,3211.07
4260,1229,Savings,97131.44
4261,3386,Savings,174800.71
4262,3854,Savings,320945.44
4263,2891,Current,227932.13
4264,3208,Current,83934.45
4265,4981,Current,400393.45
4266,16,Current,440056.4
4267,290,Savings,427717.35
4268,1306,Current,102416.47
4269,1786,Savings,154960.45
4270,4291,Savings,355014.71
4271,2496,Current,104302.34
4272,2662,Savings,342071.83
4273,1879,Current,419687.33
4274,663,Savings,278837.88
4275,1240,Savings,482705.54
4276,4425,Savings,343679.43
4277,3517,Current,253282.31
4278,3384,Savings,330996.86
4279,4606,Current,100735.49
4280,525,Savings,47849.75
4281,1341,Savings,233849.73
4282,4939,Savings,404960.1
4283,1713,Current,212525.48
4284,3222,Savings,196749.17
4285,2489,Current,88418.24
4286,604,Savings,80024.34
4287,2674,Current,168807.37
4288,1577,Savings,488611.69
4289,4026,Savings,358845.58
4290,4926,Current,493956.7
4291,253,Savings,245793.36
4292,1792,Current,316837.97
4293,1622,Savings,330415.02
4294,1273,Current,370080.07
4295,1034,Current,476474.22
4296,2704,Current,226362.34
4297,804,Current,24670.69
4298,2045,Savings,185207.65
4299,4107,Current,278169.01
4300,3737,Savings,63775.03
4301,3261,Current,76729.6
4302,2393,Savings,250748.18
4303,1311,Savings,254331.55
4304,1387,Savings,453560.49
4305,605,Current,61281.17
4306,4810,Current,221416.91
4307,3389,Current,287597.76
4308,2016,Current,363215.33
4309,3345,Current,220791.27
4310,2838,Savings,254563.82
4311,1365,Savings,351866.01
4312,3169,Savings,420000.89
4313,2686,Current,354508.85
4314,4617,Savings,444795.8
4315,1074,Current,281387.57
4316,2159,Current,95666.23
4317,2098,Current,229551.17
4318,3353,Current,39335.29
4319,1948,Current,172287.38
4320,2785,Savings,388694.95
4321,279,Savings,349022.34
4322,4869,Current,360411.21
4323,3634,Savings,71681.89
4324,1707,Current,479677.66
4325,4843,Savings,192428
4326,126,Savings,290007.55
4327,2333,Savings,77962.91
4328,3766,Savings,208119.12
4329,869,Current,336006.02
4330,3357,Savings,353031.15
4331,4037,Savings,497627.7
4332,3591,Savings,1357.81
4333,1146,Savings,451288.26
4334,1831,Savings,275739.71
4335,4499,Savings,471807.95
4336,1294,Savings,379417.52
4337,4734,Current,198613
4338,3906,Current,489272.3
4339,3629,Savings,472184.79
4340,1634,Current,112549.05
4341,2050,Savings,493476.59
4342,3075,Current,210843.2
4343,8,Current,320658.93
4344,4746,Savings,174405.92
4345,2671,Current,402958.89
4346,1588,Current,245070.16
4347,279,Current,131059.27
4348,3692,Savings,300917.29
4349,622,Current,126377.53
4350,4891,Savings,295581.45
4351,2800,Current,493878.97
4352,4504,Current,373385.63
4353,1975,Savings,377771.58
4354,4240,Current,267366.12
4355,477,Savings,165927.41
4356,775,Savings,483838.52
4357,1443,Current,419720.99
4358,3438,Savings,158802.06
4359,4058,Savings,343523.92
4360,4617,Current,258324.62
4361,2506,Savings,424858.63
4362,2408,Current,61952.94
4363,2585,Current,384514.68
4364,107,Savings,13762.12
4365,4751,Savings,483121.85
4366,287,Current,105607.81
4367,4149,Current,129558.95
4368,3613,Savings,315771.27
4369,4065,Current,122761.79
4370,3293,Savings,410320.34
4371,266,Current,53212.62
4372,880,Current,473211.4
4373,3097,Current,34774.1
4374,1795,Savings,55496.05
4375,109,Current,147602.73
4376,4437,Current,327718.28
4377,1435,Current,315499.1
4378,849,Savings,483271.05
4379,4776,Savings,98963.14
4380,2895,Current,430049.62
4381,118,Current,83860.01
4382,4731,Current,32463.63
4383,1487,Current,282793.8
4384,4831,Savings,364620.26
4385,1870,Savings,124204.37
4386,4443,Current,340011.3
4387,3836,Current,426439.45
4388,298,Current,415864.06
4389,4290,Current,448240.1
4390,582,Savings,390768.73
4391,2538,Savings,324185.18
4392,4622,Current,275506.54
4393,4373,Current,144098.29
4394,1593,Savings,264495.66
4395,4183,Savings,204326.05
4396,1320,Savings,317185.88
4397,3668,Savings,90999.9
4398,3129,Savings,255389.9
4399,37,Current,62081.77
4400,2531,Savings,275914.77
4401,961,Savings,112408.22
4402,864,Savings,406541.3
4403,4173,Current,29183.71
4404,3586,Current,203589.86
4405,3706,Current,36666.49
4406,1119,Savings,381856.42
4407,1866,Savings,461011.81
4408,4348,Current,160475.29
4409,3587,Current,17714.73
4410,4125,Savings,119875.32
4411,106,Savings,209405.2
4412,3098,Current,244912.85
4413,3950,Savings,297722.11
4414,1391,Current,380051.77
4415,3868,Savings,189624.53
4416,2799,Current,33008.03
4417,3317,Current,288517.62
4418,3394,Current,474064.69
4419,2978,Savings,347497.63
4420,2533,Current,115210.85
4421,2920,Savings,178366.59
4422,2462,Current,339283.48
4423,4246,Savings,491566
4424,2648,Savings,360430.05
4425,4945,Savings,353890.88
4426,4265,Current,474191.21
4427,844,Savings,158022.49
4428,3546,Current,446684.21
4429,1903,Current,38209.28
4430,3768,Current,144137.74
4431,3445,Current,496600.25
4432,3017,Savings,330848.36
4433,4359,Savings,485307
4434,4462,Savings,252498.42
4435,1717,Savings,429881.03
4436,1830,Current,217525.04
4437,496,Savings,379941.68
4438,2622,Current,26758.7
4439,2452,Current,189034.35
4440,1975,Savings,388935.41
4441,4736,Savings,122860.72
4442,2946,Savings,140169.33
4443,2630,Current,27744.67
4444,632,Current,431924.13
4445,2763,Current,426761.73
4446,1094,Current,96996.85
4447,4456,Savings,412119.8
4448,1660,Savings,480795.63
4449,1191,Current,45247.94
4450,902,Current,386676.36
4451,4189,Current,290422.8
4452,3791,Current,241219.36
4453,1474,Savings,316665.06
4454,202,Savings,342580.39
4455,2823,Current,235322.32
4456,3637,Savings,207190.86
4457,787,Savings,459085.33
4458,1270,Savings,362228.1
4459,2299,Savings,386174.71
4460,1440,Savings,70609.46
4461,8,Current,93529.47
4462,1972,Current,433903.17
4463,777,Current,138012.76
4464,3016,Current,33147.67
4465,4417,Savings,159830.5
4466,4341,Savings,43683.56
4467,30,Savings,445379.59
4468,2844,Current,113104.34
4469,1664,Savings,253038.08
4470,3532,Current,96201.23
4471,2481,Savings,154867.5
4472,3660,Current,180784.46
4473,822,Current,414330.86
4474,4127,Current,327467.98
4475,757,Savings,74731.81
4476,3004,Savings,262730.02
4477,1415,Current,453704.3
4478,2571,Current,146793.91
4479,1723,Current,219688.72
4480,415,Savings,106239.35
4481,4724,Savings,425668.11
4482,4460,Current,89369.58
4483,4899,Current,198135.07
4484,1749,Current,105459.25
4485,3250,Savings,122799.41
4486,4540,Current,194335.01
4487,845,Current,79691
4488,3229,Savings,257560.61
4489,117,Savings,472396.37
4490,3320,Current,304723.88
4491,4224,Current,391661.85
4492,4093,Current,285910.63
4493,740,Current,403700.19
4494,1963,Current,426763.51
4495,1824,Savings,115140.28
4496,779,Savings,356951.48
4497,803,Current,206612.27
4498,3075,Current,90282.93
4499,1178,Current,182053.73
4500,2607,Current,37112.9
4501,22,Current,227403.69
4502,3100,Savings,82257.82
4503,4710,Current,38900.32
4504,853,Savings,256213.61
4505,4318,Current,40819.61
4506,3135,Current,373981.1
4507,493,Savings,433286.23
4508,51,Current,210000.67
4509,145,Savings,221656.58
4510,2749,Savings,256045.07
4511,868,Current,445712.78
4512,1099,Current,139450.68
4513,196,Current,195041.89
4514,4028,Current,160405.32
4515,3856,Savings,424336.63
4516,1209,Savings,215856.16
4517,459,Savings,455676.43
4518,2244,Savings,448558
4519,4300,Savings,173926.02
4520,2083,Savings,230996.6
4521,555,Savings,343821.39
4522,1406,Current,12965.13
4523,1998,Savings,495244.3
4524,250,Current,217426.83
4525,773,Current,270903.25
4526,1917,Savings,328872.02
4527,1000,Current,382215.72
4528,2087,Current,287880.59
4529,2596,Current,128478.38
4530,541,Savings,281890.48
4531,4526,Savings,147060.69
4532,4744,Savings,79150.46
4533,1474,Savings,178912.42
4534,1483,Savings,254996.52
4535,2902,Savings,56220.67
4536,3609,Current,274224.08
4537,985,Savings,209110.68
4538,3524,Savings,167748.04
4539,373,Current,379862.53
4540,3910,Savings,493439.08
4541,1114,Current,375167.99
4542,4917,Savings,116610.22
4543,4922,Current,120066.28
4544,2024,Savings,183322
4545,1380,Current,126050.63
4546,3256,Savings,394375.25
4547,1964,Savings,253408.33
4548,2308,Current,24589.18
4549,1901,Current,321536.9
4550,2907,Current,106032.87
4551,4785,Current,78025.56
4552,4606,Current,368951.29
4553,157,Savings,113157.5
4554,216,Current,320642.28
4555,787,Current,278755.93
4556,2014,Savings,295800.76
4557,384,Current,406256.99
4558,2726,Savings,377220.48
4559,2232,Current,330734.67
4560,2741,Savings,418297.6
4561,966,Savings,455741.36
4562,3823,Current,86027.33
4563,487,Savings,242167.95
4564,2367,Current,235789.62
4565,1897,Savings,346215.69
4566,3864,Savings,242728.13
4567,2060,Savings,15751.78
4568,2099,Current,197847.82
4569,4130,Current,457762.99
4570,4342,Current,165447.4
4571,3988,Savings,239952.55
4572,2279,Current,203025.79
4573,41,Current,68415.16
4574,3226,Current,365076
4575,2394,Current,132394.95
4576,1213,Savings,279606.12
4577,4451,Savings,97287.34
4578,4234,Savings,251034.27
4579,1261,Current,420256.8
4580,1088,Current,3368.82
4581,1770,Savings,387083.73
4582,959,Current,10089.06
4583,3244,Current,242092.44
4584,3614,Current,67066.92
4585,3528,Current,280758.71
4586,4579,Savings,109297.19
4587,809,Current,98952.99
4588,3850,Savings,230506.69
4589,1225,Current,417279.48
4590,4535,Savings,124998.26
4591,2000,Current,193351.37
4592,2193,Savings,305297.26
4593,4221,Savings,378177.05
4594,1804,Savings,105387.23
4595,2932,Savings,300108.38
4596,1112,Current,21841.58
4597,4402,Current,94914.8
4598,4916,Current,439952.34
4599,2378,Savings,47403.07
4600,2081,Current,418047.99
4601,2496,Current,489158.93
4602,2231,Current,101650.9
4603,3683,Current,19433.53
4604,4821,Savings,288385.85
4605,3417,Current,267470.7
4606,4942,Current,182932.4
4607,3190,Current,287907.11
4608,3693,Savings,305189.86
4609,771,Savings,331998.46
4610,2055,Savings,172218.41
4611,1685,Current,271175.95
4612,4756,Savings,461333.97
4613,4251,Savings,147375.63
4614,898,Current,483221.65
4615,2571,Current,312824.86
4616,2277,Savings,16816.8
4617,1324,Savings,449023.48
4618,4120,Current,331216.02
4619,560,Current,476490.9
4620,4721,Savings,194215.57
4621,4148,Current,91338.04
4622,3361,Savings,154793.2
4623,575,Savings,16992.73
4624,4408,Current,220387.2
4625,4555,Current,225177.63
4626,905,Savings,193132.53
4627,3909,Savings,275059.15
4628,547,Savings,420667.24
4629,4808,Savings,83956.94
4630,4019,Current,455986.31
4631,1349,Current,289148.57
4632,4772,Savings,312635.79
4633,3313,Savings,319449.76
4634,2394,Savings,359802.31
4635,2849,Current,437958.24
4636,1584,Current,356917.83
4637,506,Current,108037.76
4638,3411,Savings,62865.33
4639,2629,Current,283177.23
4640,4048,Savings,247031.88
4641,1010,Current,375936.64
4642,2093,Current,274170.86
4643,783,Current,375117.45
4644,19,Savings,30495.81
4645,2227,Savings,392387.58
4646,3028,Current,23522.73
4647,1954,Savings,26407.16
4648,3464,Current,484526.67
4649,331,Current,384596.79
4650,4975,Current,80294.55
4651,3368,Savings,89056.02
4652,4603,Current,374829.91
4653,2503,Savings,227272.61
4654,1689,Current,130052.94
4655,4823,Current,288285.88
4656,4909,Savings,448168.61
4657,3071,Savings,398684.16
4658,4888,Current,345137.07
4659,3368,Current,315903.76
4660,2636,Current,223232.37
4661,3001,Current,418321.34
4662,1994,Current,454983.33
4663,491,Current,94569.6
4664,4809,Savings,177948.51
4665,4835,Savings,398251.34
4666,4060,Current,61065.72
4667,2653,Savings,357642.96
4668,17,Savings,238256.48
4669,1839,Savings,129335.32
4670,1293,Current,189133.3
4671,483,Savings,147465.05
4672,1647,Savings,205095.37
4673,3251,Current,232959.26
4674,1210,Current,388429.09
4675,5,Current,56139.09
4676,1276,Current,288250.95
4677,3840,Savings,220100.2
4678,1745,Current,5626.03
4679,2422,Savings,499790.87
4680,3757,Savings,285165.45
4681,4977,Savings,344089.51
4682,1726,Savings,244053.29
4683,3336,Current,199422
4684,1376,Current,18288.14
4685,2849,Current,124040.77
4686,589,Current,320534.46
4687,1902,Savings,159965.09
4688,2532,Current,137081.87
4689,3953,Savings,168396.27
4690,444,Current,192591.11
4691,3829,Savings,490560.28
4692,368,Savings,218482.62
4693,176,Current,347158.65
4694,881,Current,355304.57
4695,2875,Savings,331898.67
4696,1514,Current,455232.88
4697,1947,Current,15726.34
4698,3861,Savings,47704.74
4699,1107,Savings,396688.56
4700,455,Current,192555.11
4701,3568,Current,485100.39
4702,2347,Savings,162836.6
4703,1465,Current,79229.34
4704,934,Current,488940.55
4705,2274,Savings,168135.08
4706,1366,Current,456830.34
4707,3821,Savings,183480.82
4708,556,Savings,488022.86
4709,4255,Savings,476832.09
4710,3712,Savings,94208.67
4711,1832,Current,388107.52
4712,3634,Current,149009.64
4713,2722,Current,67558.17
4714,903,Current,60452.13
4715,3609,Savings,496458.75
4716,2850,Current,490906.91
4717,69,Current,482045.84
4718,1282,Current,19022.83
4719,3265,Current,444852.34
4720,2187,Current,47212.32
4721,1565,Current,464264.76
4722,4807,Current,328244.39
4723,2605,Current,298754.15
4724,3270,Savings,157507.13
4725,205,Savings,192054.96
4726,1533,Current,333090.52
4727,516,Current,44608.86
4728,4812,Current,347698.81
4729,2976,Savings,433133.56
4730,1645,Current,438869.83
4731,2052,Current,109721.92
4732,1415,Current,401505.04
4733,2189,Current,403810.12
4734,2739,Savings,334849.92
4735,4035,Current,344171.16
4736,918,Savings,469020.8
4737,3416,Savings,198958.83
4738,3086,Savings,160601.97
4739,3536,Current,124882.28
4740,1157,Savings,423579.56
4741,2144,Current,20523.93
4742,4179,Savings,490132.21
4743,20,Savings,135616.02
4744,886,Savings,291846.57
4745,3627,Savings,308096.35
4746,4385,Current,22736.55
4747,4552,Current,123883.01
4748,2475,Savings,404939.17
4749,3292,Savings,244279.23
4750,4928,Savings,5134.7
4751,117,Savings,162491.63
4752,4439,Savings,165520.53
4753,4161,Savings,273706.51
4754,2194,Savings,97102.51
4755,2316,Savings,170618.21
4756,274,Savings,347744.2
4757,396,Current,188950.8
4758,1814,Current,478640.89
4759,4246,Current,405369.01
4760,4845,Savings,317747.07
4761,866,Savings,499825.37
4762,797,Current,351126.01
4763,4657,Current,209591.82
4764,1124,Savings,81220.88
4765,2381,Current,481433.04
4766,3458,Current,72949.14
4767,941,Savings,353120.71
4768,2841,Savings,198872.95
4769,1301,Savings,229061.55
4770,2192,Current,292809.18
4771,2630,Savings,423770.31
4772,3185,Savings,431127.78
4773,1218,Savings,123101.03
4774,648,Current,372798.45
4775,3027,Current,484340.55
4776,2900,Current,358001.53
4777,983,Current,195980.82
4778,4023,Savings,106329.8
4779,2339,Current,424832.96
4780,2484,Savings,463631.71
4781,4668,Current,146060.17
4782,823,Current,136064.34
4783,324,Current,72939.82
4784,4617,Current,95825.1
4785,1067,Savings,423662.92
4786,189,Current,498091.55
4787,2222,Current,193388.52
4788,771,Savings,207197.22
4789,1783,Current,407556.88
4790,2975,Current,126396.42
4791,4458,Current,60166.44
4792,110,Current,427765.02
4793,1640,Savings,156833.74
4794,297,Savings,185127.54
4795,2288,Savings,337989.12
4796,3882,Current,282734.65
4797,4178,Savings,295166.08
4798,125,Current,306344.36
4799,3055,Current,306999.13
4800,1457,Current,332487.72
4801,4899,Current,405307.43
4802,3756,Current,344481.35
4803,1138,Savings,207744.72
4804,1933,Savings,403294.04
4805,3851,Current,116117.28
4806,2084,Savings,266679.24
4807,4976,Current,482660.72
4808,3853,Savings,81338.6
4809,1100,Savings,44877.32
4810,3723,Current,41252.19
4811,220,Current,65842.13
4812,2427,Current,433905.92
4813,146,Savings,374701.26
4814,4681,Current,134460.71
4815,1829,Current,333806.05
4816,2274,Savings,496996.41
4817,2310,Savings,311021.16
4818,252,Savings,93953.35
4819,1953,Savings,413664.54
4820,3533,Current,483199.73
4821,4695,Savings,444329.37
4822,3458,Current,479891.3
4823,2106,Current,241553.11
4824,1113,Savings,356502.78
4825,800,Savings,331271.88
4826,504,Current,1766.87
4827,1888,Current,124202.91
4828,3837,Savings,197746.04
4829,696,Current,234918.98
4830,3897,Current,322530.72
4831,1544,Current,72091.05
4832,2659,Savings,296144.95
4833,1063,Savings,132575.17
4834,2950,Current,238969.69
4835,1487,Current,228637.69
4836,2967,Current,337551.95
4837,393,Savings,497566.69
4838,4270,Current,94163.95
4839,818,Current,263639.48
4840,3539,Savings,114409.87
4841,3101,Savings,266091.16
4842,4772,Current,356040.55
4843,4377,Current,271468.01
4844,4142,Current,88996.65
4845,130,Current,231598.56
4846,4816,Savings,184884.6
4847,4121,Current,224089.9
4848,3890,Savings,440349.55
4849,4721,Savings,341552.26
4850,1456,Current,121432.17
4851,448,Savings,495399.42
4852,2599,Current,204243.87
4853,3439,Current,296434.28
4854,2375,Current,373319.09
4855,3647,Current,263144.26
4856,560,Current,108409.38
4857,3394,Savings,436681.21
4858,4704,Current,309581.71
4859,2381,Current,489092.86
4860,4799,Savings,352427.3
4861,530,Savings,356458.76
4862,2747,Current,87285.35
4863,2722,Savings,44604.91
4864,2301,Current,107668.33
4865,3993,Current,69682.04
4866,1612,Current,441787.16
4867,2893,Current,383129.32
4868,4610,Current,339804.21
4869,4672,Savings,354292.03
4870,4539,Savings,405235.3
4871,1108,Savings,22952.24
4872,1011,Savings,394708.15
4873,799,Current,89774.97
4874,3341,Current,298479.15
4875,3237,Savings,160548.67
4876,2637,Current,162358.15
4877,2787,Savings,127425.7
4878,4774,Savings,282966.13
4879,3257,Current,49979.32
4880,115,Savings,1780.89
4881,2173,Current,257907.34
4882,3963,Savings,137175.72
4883,1430,Current,429046.24
4884,2401,Current,212346.04
4885,1053,Current,408240.03
4886,1626,Savings,474975.52
4887,2829,Savings,228862.47
4888,4804,Current,78488.97
4889,2719,Savings,90840.65
4890,1779,Current,103630.3
4891,1926,Current,116774.85
4892,3540,Current,187196.12
4893,3666,Current,249355.47
4894,1743,Current,451697.08
4895,1066,Current,399783.88
4896,2743,Current,162012.76
4897,1695,Savings,5528.47
4898,4836,Current,300033.49
4899,2104,Savings,235685.88
4900,3911,Savings,315144.54
4901,1494,Savings,477829.99
4902,3383,Savings,470244.98
4903,4723,Savings,241203.26
4904,2165,Current,197125.22
4905,3378,Current,416429.98
4906,2237,Current,76628.92
4907,739,Current,60733.78
4908,1395,Current,384255.21
4909,3017,Current,212174.5
4910,2007,Savings,109793.89
4911,2853,Savings,194041.82
4912,4693,Current,357849.16
4913,2969,Current,266477.44
4914,3111,Current,104233.27
4915,87,Current,484823.04
4916,767,Savings,330931.98
4917,1441,Savings,326576.85
4918,2438,Current,420727.57
4919,2196,Current,374833.02
4920,590,Savings,340252.46
4921,723,Current,305087.21
4922,4977,Savings,328474.14
4923,1938,Savings,385696.86
4924,3235,Savings,430455.98
4925,3616,Current,197836.92
4926,2443,Current,112259.61
4927,314,Current,32752.89
4928,4958,Current,197231.1
4929,3285,Savings,499419.75
4930,506,Current,101224.89
4931,1189,Savings,396478.56
4932,441,Current,339732.53
4933,3186,Current,29186.72
4934,4182,Current,435193.36
4935,455,Current,419798.64
4936,4108,Savings,46112.56
4937,2982,Savings,436948.84
4938,3903,Savings,302571.67
4939,2990,Savings,241882.61
4940,1337,Current,290791.73
4941,4458,Current,220892.71
4942,3841,Savings,167984.92
4943,2443,Savings,237627.46
4944,1493,Current,304883.05
4945,4927,Savings,163503.36
4946,4499,Savings,487002.99
4947,3918,Savings,25763.37
4948,1043,Savings,109228.57
4949,860,Savings,490324.1
4950,3204,Savings,236011.58
4951,2145,Current,10836.01
4952,528,Savings,217844.86
4953,4465,Current,38795.47
4954,4094,Current,42712.4
4955,1110,Savings,263624.08
4956,1416,Current,32499.04
4957,4837,Current,398452.02
4958,697,Current,218430.9
4959,2987,Current,279429.53
4960,1283,Savings,110837.15
4961,3020,Current,441572.06
4962,4480,Current,278629.67
4963,212,Current,98284.7
4964,1240,Savings,273922.05
4965,1453,Savings,398891.72
4966,2924,Savings,272040.76
4967,3595,Current,52831.2
4968,1589,Current,401612.32
4969,4904,Current,150860.06
4970,1284,Current,263597.79
4971,2538,Current,133775.23
4972,2270,Current,161158.46
4973,3727,Savings,448536.26
4974,2011,Savings,379337.38
4975,1007,Current,363261.22
4976,404,Savings,467380.36
4977,3934,Current,202157.52
4978,2544,Current,375333.7
4979,2773,Savings,325604.64
4980,2622,Savings,55327.29
4981,4605,Current,243754.44
4982,4030,Current,127565.72
4983,3566,Savings,294547.75
4984,3659,Current,189086.97
4985,3147,Current,194942.35
4986,2708,Savings,468075.27
4987,1917,Current,408802.04
4988,3627,Current,372132.83
4989,3346,Savings,100117.73
4990,3929,Savings,78952.27
4991,3526,Savings,251497.31
4992,609,Current,1258.75
4993,1791,Current,145794.79
4994,4501,Current,123192.01
4995,2566,Savings,162243.02
4996,1349,Savings,300542.94
4997,72,Current,454233.61
4998,32,Current,237145.81
4999,3414,Savings,312532.53
5000,4618,Current,82758.9
5001,623,Current,178346.01
5002,4813,Current,225997.52
5003,3357,Current,9021.29
5004,4364,Current,290719.54
5005,4969,Savings,220102.77
5006,2442,Current,488514.82
5007,1900,Current,218482.72
5008,1680,Current,323126.53
5009,4319,Current,262462.38
5010,2454,Current,451675.87
5011,2968,Current,59117.77
5012,928,Current,479635.68
5013,2163,Current,33195.54
5014,3565,Savings,422283.23
5015,2623,Savings,170134.78
5016,2056,Current,238888.64
5017,2275,Savings,219855.53
5018,1293,Savings,71660.01
5019,4159,Current,258091.43
5020,3641,Current,192360.58
5021,596,Savings,463958.71
5022,4611,Current,166722.95
5023,4037,Savings,64289.62
5024,1536,Savings,319986
5025,234,Savings,162519.99
5026,101,Current,144039.63
5027,929,Current,115827.25
5028,2639,Current,142906.85
5029,2643,Savings,286254.64
5030,2272,Current,462853.6
5031,2380,Current,63716.84
5032,3845,Savings,490357.1
5033,1544,Savings,124234.47
5034,454,Current,168781.13
5035,1657,Current,438763.67
5036,1596,Current,306653.57
5037,3870,Current,466418.52
5038,4795,Savings,285590.53
5039,1282,Savings,365387.8
5040,984,Current,458197.22
5041,4304,Current,280509.98
5042,2665,Current,252619.42
5043,4523,Savings,389355.49
